"date","Owners","event","link","color","Price","val3"
"2020-05-05","26267000","","","","29.99",""
"2020-05-06","26253000","","","","29.99",""
"2020-05-07","26298000","","","","29.99",""
"2020-05-08","26362000","","","","29.99",""
"2020-05-09","26460000","","","","29.99",""
"2020-05-10","26490000","","","#2B6A94","29.99",""
"2020-05-11","26490000","","","","29.99",""
"2020-05-12","26384000","","","","29.99",""
"2020-05-13","26362000","","","","29.99",""
"2020-05-14","26679000","","","","29.99",""
"2020-05-15","27302000","","","","29.99",""
"2020-05-16","27806000","","","","29.99",""
"2020-05-17","27806000","","","#2B6A94","29.99",""
"2020-05-18","28324000","","","","29.99",""
"2020-05-19","28125000","","","","29.99",""
"2020-05-20","28281000","","","","29.99",""
"2020-05-21","22613000","","","","29.99",""
"2020-05-22","28458000","","","","29.99",""
"2020-05-23","28570000","","","","29.99",""
"2020-05-24","28569000","","","#2B6A94","29.99",""
"2020-05-25","28569000","","","","29.99",""
"2020-05-26","28093000","","","","29.99",""
