"date","Owners","event","link","color","Price","val3"
"2020-05-17","2090000","","","#2B6A94","29.99",""
"2020-05-18","4402000","","","","29.99",""
"2020-05-19","2083000","","","","29.99",""
"2020-05-20","2082000","","","","29.99",""
"2020-05-21","4399000","","","","29.99",""
"2020-05-22","4399000","","","","29.99",""
"2020-05-23","4410000","","","","29.99",""
"2020-05-24","4414000","","","#2B6A94","29.99",""
"2020-05-25","4414000","","","","29.99",""
"2020-05-26","4398000","","","","29.99",""
